Date,Price,Open,High,Low,Vol.,Change %
16-Jul-12,"1,591.20","1,586.20","1,589.70","1,585.80",0.01K,-0.03%
13-Jul-12,"1,591.60","1,567.80","1,594.10","1,567.80",0.03K,1.71%
12-Jul-12,"1,564.90","1,569.30","1,574.70","1,557.20",0.04K,-0.65%
11-Jul-12,"1,575.20","1,577.40","1,579.50","1,575.30",0.01K,-0.26%
10-Jul-12,"1,579.30","1,599.20","1,599.80","1,567.60",0.01K,-0.59%
9-Jul-12,"1,588.60","1,582.10","1,582.10","1,580.90",0.01K,0.65%
6-Jul-12,"1,578.40","1,592.30","1,593.80","1,587.00",0.02K,-1.90%
5-Jul-12,"1,608.90","1,618.50","1,619.20","1,598.00",0.03K,-0.76%
3-Jul-12,"1,621.30","1,603.80","1,624.00","1,603.80",0.04K,1.51%
2-Jul-12,"1,597.20","1,597.10","1,598.30","1,589.70",0.04K,-0.39%
29-Jun-12,"1,603.50","1,562.60","1,600.40","1,561.90",0.06K,3.47%
28-Jun-12,"1,549.70","1,573.70","1,573.70","1,548.40",0.13K,-1.76%
27-Jun-12,"1,577.50","1,567.00","1,571.60","1,563.00",0.05K,0.22%
26-Jun-12,"1,574.00","1,583.50","1,583.50","1,567.70",0.10K,-0.85%
25-Jun-12,"1,587.50","1,574.90","1,587.30","1,571.00",0.03K,1.37%
22-Jun-12,"1,566.00","1,565.50","1,569.30","1,560.00",0.02K,0.10%
21-Jun-12,"1,564.50","1,603.20","1,603.30","1,565.50",0.03K,-3.11%
20-Jun-12,"1,614.80","1,618.30","1,618.30","1,598.60",0.14K,-0.46%
19-Jun-12,"1,622.20","1,629.80","1,630.70","1,622.00",0.03K,-0.22%
18-Jun-12,"1,625.70","1,622.60","1,627.60","1,615.00",0.25K,-0.08%
15-Jun-12,"1,627.00","1,624.30","1,630.00","1,621.50",1.02K,0.53%
14-Jun-12,"1,618.40","1,621.20","1,626.40","1,610.10",0.49K,0.02%
13-Jun-12,"1,618.10","1,608.20","1,622.40","1,608.20",0.66K,0.33%
12-Jun-12,"1,612.70","1,594.10","1,612.80","1,588.50",0.52K,1.08%
11-Jun-12,"1,595.50","1,608.00","1,608.00","1,583.00",0.13K,0.34%
8-Jun-12,"1,590.10","1,589.90","1,593.90","1,566.50",0.16K,0.22%
7-Jun-12,"1,586.60","1,622.60","1,627.20","1,581.90",1.20K,-2.83%
6-Jun-12,"1,632.80","1,619.70","1,639.70","1,616.50",0.42K,1.09%
5-Jun-12,"1,615.20","1,619.30","1,622.70","1,612.90",0.60K,0.19%
4-Jun-12,"1,612.20","1,623.00","1,627.90","1,609.00",2.13K,-0.51%
1-Jun-12,"1,620.50","1,560.00","1,630.00","1,545.50",2.82K,3.71%
31-May-12,"1,562.60","1,562.70","1,572.60","1,551.80",5.90K,-0.05%
30-May-12,"1,563.40","1,553.90","1,569.00","1,530.40",79.89K,0.96%
29-May-12,"1,548.60","1,574.70","1,582.50","1,574.70",0.01K,-1.29%
25-May-12,"1,568.80","1,558.20","1,568.00","1,557.30",0.01K,0.74%
24-May-12,"1,557.30","1,559.00","1,569.40","1,551.50",0.02K,0.59%
23-May-12,"1,548.10","1,538.20","1,538.20","1,534.40",0.01K,-1.79%
22-May-12,"1,576.30","1,575.70","1,591.10","1,568.40",0.03K,-0.76%
21-May-12,"1,588.40","1,591.90","1,594.10","1,591.90",0.03K,-0.20%
18-May-12,"1,591.60","1,573.70","1,590.80","1,568.20",0.03K,1.09%
17-May-12,"1,574.50","1,546.90","1,579.00","1,546.90",0.05K,2.49%
16-May-12,"1,536.20","1,541.40","1,541.40","1,528.50",0.03K,-1.32%
15-May-12,"1,556.80","1,555.40","1,558.30","1,542.40",0.03K,-0.24%
14-May-12,"1,560.60","1,563.00","1,563.10","1,555.50",0.01K,-1.45%
11-May-12,"1,583.60","1,586.10","1,589.60","1,586.10",0.01K,-0.72%
10-May-12,"1,595.10","1,594.20","1,594.40","1,592.40",0.01K,0.09%
9-May-12,"1,593.70","1,595.30","1,595.30","1,586.30",0.03K,-0.64%
8-May-12,"1,604.00","1,636.70","1,636.70","1,596.00",0.15K,-2.11%
7-May-12,"1,638.60","1,637.90","1,640.00","1,632.60",0.02K,-0.37%
4-May-12,"1,644.70","1,635.70","1,645.60","1,629.40",0.07K,0.64%
3-May-12,"1,634.20","1,651.20","1,652.20","1,631.30",0.08K,-1.16%
2-May-12,"1,653.40","1,659.20","1,659.20","1,648.30",0.05K,-0.50%
1-May-12,"1,661.70","1,665.00","1,670.50","1,661.70",0.03K,-0.10%
30-Apr-12,"1,663.40","1,663.00","1,665.70","1,653.00",0.04K,-0.04%
27-Apr-12,"1,664.00","1,654.50","1,666.90","1,654.00",0.24K,0.27%
26-Apr-12,"1,659.60","1,658.30","1,658.70","1,658.30",0.09K,1.11%
25-Apr-12,"1,641.40","1,641.30","1,643.80","1,626.90",0.08K,-0.10%
24-Apr-12,"1,643.00","1,634.40","1,648.60","1,634.40",0.12K,0.68%
23-Apr-12,"1,631.90","1,642.40","1,642.40","1,625.10",0.23K,-0.62%
20-Apr-12,"1,642.10","1,641.70","1,645.60","1,640.90",0.05K,0.09%
19-Apr-12,"1,640.60","1,642.10","1,653.10","1,632.00",0.08K,0.11%
18-Apr-12,"1,638.80","1,653.20","1,653.30","1,638.10",0.27K,-0.70%
17-Apr-12,"1,650.30","1,652.00","1,653.00","1,637.00",0.07K,0.10%
16-Apr-12,"1,648.70","1,650.80","1,656.80","1,641.20",0.72K,-0.63%
13-Apr-12,"1,659.10","1,673.30","1,674.80","1,650.00",0.22K,-1.21%
12-Apr-12,"1,679.50","1,660.00","1,680.10","1,650.00",1.31K,1.24%
11-Apr-12,"1,659.00","1,654.80","1,659.70","1,654.70",0.43K,-0.03%
10-Apr-12,"1,659.50","1,649.00","1,661.70","1,636.20",0.35K,1.04%
9-Apr-12,"1,642.50","1,645.30","1,646.40","1,636.50",0.16K,0.86%
5-Apr-12,"1,628.50","1,620.80","1,633.20","1,620.40",0.29K,1.00%
4-Apr-12,"1,612.30","1,646.50","1,647.00","1,613.00",1.12K,-3.46%
3-Apr-12,"1,670.00","1,677.60","1,679.50","1,638.70",1.17K,-0.45%
2-Apr-12,"1,677.50","1,670.40","1,682.80","1,662.00",2.53K,0.49%
30-Mar-12,"1,669.30","1,660.60","1,670.00","1,659.00",9.83K,1.03%
29-Mar-12,"1,652.20","1,661.80","1,664.50","1,644.30",47.34K,-0.34%
28-Mar-12,"1,657.90","1,670.10","1,670.10","1,665.00",0.02K,-1.60%
27-Mar-12,"1,684.80","1,687.80","1,690.80","1,684.40",0.10K,-0.04%
26-Mar-12,"1,685.50","1,665.00","1,692.90","1,657.80",0.08K,1.40%
23-Mar-12,"1,662.30","1,652.50","1,665.10","1,646.30",0.08K,1.22%
22-Mar-12,"1,642.30","1,648.00","1,649.40","1,633.80",0.32K,-0.47%
21-Mar-12,"1,650.00","1,657.80","1,660.00","1,646.10",0.55K,0.20%
20-Mar-12,"1,646.70","1,648.10","1,652.30","1,642.00",0.25K,-1.21%
19-Mar-12,"1,666.90","1,661.20","1,668.00","1,652.10",0.46K,0.69%
16-Mar-12,"1,655.50","1,660.00","1,663.40","1,641.30",0.32K,-0.22%
15-Mar-12,"1,659.10","1,646.30","1,660.20","1,640.00",0.41K,1.01%
14-Mar-12,"1,642.50","1,676.90","1,681.00","1,637.40",0.20K,-3.02%
13-Mar-12,"1,693.70","1,698.40","1,701.70","1,685.10",0.05K,-0.32%
12-Mar-12,"1,699.20","1,708.10","1,708.10","1,694.90",0.10K,-0.68%
9-Mar-12,"1,710.90","1,698.80","1,706.00","1,680.70",0.07K,0.75%
8-Mar-12,"1,698.10","1,686.40","1,702.40","1,686.40",0.30K,0.88%
7-Mar-12,"1,683.30","1,676.00","1,684.00","1,673.10",0.04K,0.71%
6-Mar-12,"1,671.40","1,708.70","1,708.70","1,666.00",0.18K,-1.86%
5-Mar-12,"1,703.00","1,705.50","1,709.50","1,695.40",0.42K,-0.34%
2-Mar-12,"1,708.80","1,723.00","1,723.00","1,705.20",0.14K,-0.71%
1-Mar-12,"1,721.10","1,698.60","1,724.60","1,698.60",0.21K,0.66%
29-Feb-12,"1,709.90","1,789.90","1,790.40","1,669.00",0.36K,-4.31%
28-Feb-12,"1,787.00","1,767.90","1,789.40","1,767.90",0.31K,0.76%
27-Feb-12,"1,773.60","1,773.60","1,775.60","1,768.10",0.15K,-0.08%
24-Feb-12,"1,775.10","1,778.50","1,780.70","1,771.30",0.13K,-0.55%
23-Feb-12,"1,784.90","1,774.00","1,786.00","1,773.00",0.30K,0.84%
22-Feb-12,"1,770.00","1,758.70","1,781.90","1,750.00",0.16K,0.73%
21-Feb-12,"1,757.10","1,736.10","1,760.00","1,733.60",0.12K,1.89%
17-Feb-12,"1,724.50","1,733.60","1,735.10","1,718.80",0.08K,-0.13%
16-Feb-12,"1,726.80","1,718.40","1,728.40","1,707.00",0.04K,0.03%
15-Feb-12,"1,726.30","1,723.60","1,737.00","1,723.60",0.11K,0.61%
14-Feb-12,"1,715.90","1,720.00","1,724.90","1,715.00",0.09K,-0.41%
13-Feb-12,"1,723.00","1,725.00","1,733.00","1,718.40",0.10K,-0.02%
10-Feb-12,"1,723.30","1,732.70","1,734.40","1,706.40",0.25K,-0.90%
9-Feb-12,"1,739.00","1,731.40","1,749.70","1,726.10",0.12K,0.56%
8-Feb-12,"1,729.30","1,744.00","1,751.50","1,728.20",0.96K,-0.98%
7-Feb-12,"1,746.40","1,722.00","1,748.00","1,713.20",0.27K,1.37%
6-Feb-12,"1,722.80","1,728.00","1,738.30","1,713.30",0.73K,-0.87%
3-Feb-12,"1,737.90","1,758.70","1,761.30","1,724.50",0.54K,-1.08%
2-Feb-12,"1,756.80","1,745.10","1,761.10","1,742.90",2.06K,0.56%
1-Feb-12,"1,747.10","1,738.20","1,751.10","1,734.00",2.03K,0.54%
31-Jan-12,"1,737.80","1,731.70","1,747.70","1,725.00",7.54K,0.39%
30-Jan-12,"1,731.00","1,737.20","1,739.90","1,715.70",53.43K,-0.05%
27-Jan-12,"1,731.80","1,727.00","1,734.10","1,724.40",0.01K,0.32%
26-Jan-12,"1,726.30","1,729.00","1,729.00","1,721.00",0.02K,1.56%
25-Jan-12,"1,699.80","1,673.00","1,706.20","1,658.30",0.24K,2.14%
24-Jan-12,"1,664.20","1,666.90","1,668.20","1,664.40",0.01K,-0.82%
23-Jan-12,"1,678.00","1,676.90","1,680.00","1,669.90",0.01K,0.86%
20-Jan-12,"1,663.70","1,652.80","1,664.30","1,652.80",0.01K,0.58%
19-Jan-12,"1,654.10","1,663.00","1,664.40","1,653.50",0.06K,-0.33%
18-Jan-12,"1,659.50","1,654.00","1,660.30","1,654.00",0.01K,0.26%
17-Jan-12,"1,655.20","1,643.70","1,657.80","1,642.10",0.02K,1.52%
13-Jan-12,"1,630.40","1,638.90","1,643.40","1,632.40",0.37K,-1.03%
12-Jan-12,"1,647.30","1,645.20","1,656.10","1,645.20",0.08K,0.49%
11-Jan-12,"1,639.20","1,634.80","1,645.40","1,633.80",0.07K,0.50%
10-Jan-12,"1,631.00","1,619.90","1,639.00","1,619.90",0.05K,1.46%
9-Jan-12,"1,607.50","1,614.30","1,620.10","1,607.80",0.01K,-0.53%
6-Jan-12,"1,616.10","1,622.50","1,627.80","1,618.60",0.02K,-0.20%
5-Jan-12,"1,619.40","1,610.80","1,624.10","1,597.80",0.36K,0.47%
4-Jan-12,"1,611.90","1,596.60","1,618.60","1,594.50",0.17K,0.76%
3-Jan-12,"1,599.70","1,568.90","1,604.30","1,566.00",0.23K,2.17%
30-Dec-11,"1,565.80","1,549.40","1,579.50","1,547.90",0.29K,1.68%
29-Dec-11,"1,539.90","1,559.30","1,559.30","1,525.00",0.87K,-1.47%
28-Dec-11,"1,562.90","1,584.90","1,588.60","1,561.30",0.05K,-1.96%
27-Dec-11,"1,594.20","1,599.00","1,599.00","1,592.60",0.05K,-0.65%
23-Dec-11,"1,604.70","1,612.00","1,612.80","1,605.80",0.06K,-0.26%
22-Dec-11,"1,608.90","1,608.80","1,610.00","1,601.90",0.60K,-0.19%
21-Dec-11,"1,611.90","1,615.60","1,635.00","1,608.30",0.04K,-0.23%
20-Dec-11,"1,615.60","1,596.40","1,617.00","1,596.40",0.22K,1.33%
19-Dec-11,"1,594.40","1,596.40","1,603.40","1,589.70",0.09K,-0.08%
16-Dec-11,"1,595.60","1,587.40","1,595.90","1,586.00",0.06K,1.33%
15-Dec-11,"1,574.60","1,571.40","1,592.80","1,565.60",0.59K,-0.61%
14-Dec-11,"1,584.30","1,636.50","1,639.50","1,565.80",0.89K,-4.55%
13-Dec-11,"1,659.90","1,654.70","1,671.80","1,628.00",0.27K,-0.26%
12-Dec-11,"1,664.20","1,707.50","1,708.20","1,658.50",0.89K,-2.84%
9-Dec-11,"1,712.80","1,713.30","1,720.70","1,705.70",0.57K,0.18%
8-Dec-11,"1,709.80","1,742.00","1,752.30","1,705.40",0.94K,-1.79%
7-Dec-11,"1,740.90","1,730.60","1,741.90","1,720.00",0.30K,0.75%
6-Dec-11,"1,727.90","1,722.10","1,731.80","1,703.00",0.65K,-0.16%
5-Dec-11,"1,730.70","1,748.90","1,752.60","1,718.70",0.76K,-0.93%
2-Dec-11,"1,747.00","1,744.80","1,762.90","1,741.60",1.07K,0.67%
1-Dec-11,"1,735.30","1,747.00","1,753.30","1,734.50",1.35K,-0.58%
30-Nov-11,"1,745.50","1,714.00","1,749.20","1,699.90",15.46K,1.87%
29-Nov-11,"1,713.40","1,711.30","1,718.40","1,704.00",64.79K,0.15%
28-Nov-11,"1,710.80","1,710.80","1,710.80","1,710.80",-,1.50%
25-Nov-11,"1,685.50","1,690.10","1,693.50","1,675.30",0.03K,-0.60%
23-Nov-11,"1,695.70","1,691.20","1,700.00","1,681.60",0.03K,-0.38%
22-Nov-11,"1,702.20","1,675.40","1,679.80","1,675.40",0.01K,1.42%
21-Nov-11,"1,678.30","1,704.60","1,704.60","1,674.40",0.01K,-2.69%
18-Nov-11,"1,724.70","1,725.00","1,736.00","1,719.00",0.01K,0.28%
17-Nov-11,"1,719.80","1,755.30","1,755.30","1,714.00",0.05K,-3.04%
16-Nov-11,"1,773.80","1,777.50","1,777.50","1,757.70",0.07K,-0.44%
15-Nov-11,"1,781.70","1,779.20","1,783.10","1,761.30",0.02K,0.22%
14-Nov-11,"1,777.80","1,779.00","1,779.00","1,779.00",0.02K,-0.54%
11-Nov-11,"1,787.50","1,777.00","1,789.50","1,777.00",0.03K,1.63%
10-Nov-11,"1,758.90","1,766.80","1,766.80","1,754.80",0.02K,-1.79%
9-Nov-11,"1,790.90","1,793.00","1,793.00","1,774.20",0.01K,-0.42%
8-Nov-11,"1,798.40","1,785.70","1,785.70","1,785.70",0.01K,0.45%
7-Nov-11,"1,790.30","1,771.50","1,797.00","1,768.70",0.04K,1.99%
4-Nov-11,"1,755.30","1,757.00","1,761.20","1,754.90",0.05K,-0.50%
3-Nov-11,"1,764.20","1,740.50","1,766.00","1,726.60",0.29K,2.05%
2-Nov-11,"1,728.70","1,724.30","1,741.40","1,723.20",0.29K,1.03%
1-Nov-11,"1,711.00","1,706.70","1,720.10","1,682.50",0.25K,-0.77%
31-Oct-11,"1,724.20","1,741.90","1,741.90","1,716.00",0.06K,-1.26%
28-Oct-11,"1,746.20","1,752.00","1,752.00","1,733.00",0.16K,-0.03%
27-Oct-11,"1,746.70","1,717.80","1,735.50","1,717.80",0.02K,1.39%
26-Oct-11,"1,722.70","1,717.00","1,723.60","1,708.90",0.14K,1.36%
25-Oct-11,"1,699.60","1,645.00","1,706.80","1,645.00",0.36K,2.91%
24-Oct-11,"1,651.50","1,646.20","1,657.80","1,638.80",0.31K,1.00%
21-Oct-11,"1,635.10","1,626.10","1,647.40","1,626.10",0.03K,1.44%
20-Oct-11,"1,611.90","1,643.20","1,643.80","1,608.70",0.09K,-2.07%
19-Oct-11,"1,646.00","1,659.30","1,659.30","1,641.00",0.02K,-0.35%
18-Oct-11,"1,651.70","1,666.00","1,666.00","1,627.50",0.09K,-1.42%
17-Oct-11,"1,675.50","1,683.60","1,693.50","1,667.30",0.04K,-0.37%
14-Oct-11,"1,681.80","1,665.80","1,683.30","1,665.80",0.05K,0.87%
13-Oct-11,"1,667.30","1,676.10","1,678.80","1,656.20",0.15K,-0.83%
12-Oct-11,"1,681.30","1,667.10","1,691.00","1,665.90",0.04K,1.30%
11-Oct-11,"1,659.70","1,685.00","1,685.00","1,657.60",0.15K,-0.59%
10-Oct-11,"1,669.60","1,645.60","1,676.80","1,645.60",0.06K,2.15%
7-Oct-11,"1,634.50","1,657.00","1,665.00","1,626.20",0.07K,-1.05%
6-Oct-11,"1,651.90","1,642.60","1,654.70","1,637.60",0.04K,0.71%
5-Oct-11,"1,640.30","1,629.30","1,644.70","1,599.60",0.11K,1.59%
4-Oct-11,"1,614.70","1,661.00","1,678.10","1,596.60",0.16K,-2.49%
3-Oct-11,"1,656.00","1,627.80","1,660.80","1,627.60",0.10K,2.20%
30-Sep-11,"1,620.40","1,620.80","1,639.40","1,609.40",0.28K,0.30%
29-Sep-11,"1,615.50","1,604.00","1,633.80","1,585.00",7.18K,-0.05%
28-Sep-11,"1,616.30","1,650.00","1,650.00","1,650.00",0.04K,-2.08%
27-Sep-11,"1,650.60","1,653.80","1,665.40","1,653.70",0.05K,3.65%
26-Sep-11,"1,592.50","1,646.40","1,661.80","1,562.40",0.15K,-2.75%
23-Sep-11,"1,637.50","1,737.30","1,737.30","1,636.30",0.08K,-5.85%
22-Sep-11,"1,739.20","1,773.20","1,773.20","1,730.90",0.02K,-3.67%
21-Sep-11,"1,805.50","1,808.00","1,812.00","1,782.80",0.02K,-0.06%
20-Sep-11,"1,806.60","1,778.80","1,807.80","1,776.00",0.09K,1.70%
19-Sep-11,"1,776.40","1,814.70","1,818.90","1,781.80",0.01K,-1.97%
16-Sep-11,"1,812.10","1,768.50","1,819.10","1,768.50",0.11K,1.89%
15-Sep-11,"1,778.50","1,816.30","1,816.30","1,775.80",0.08K,-2.47%
14-Sep-11,"1,823.50","1,843.00","1,843.00","1,809.00",0.16K,-0.18%
13-Sep-11,"1,826.80","1,817.80","1,835.30","1,808.10",0.05K,0.93%
12-Sep-11,"1,809.90","1,852.40","1,852.40","1,806.00",0.25K,-2.50%
9-Sep-11,"1,856.40","1,858.10","1,881.30","1,830.00",0.19K,0.11%
8-Sep-11,"1,854.40","1,839.30","1,870.00","1,835.00",0.14K,2.22%
7-Sep-11,"1,814.20","1,868.90","1,873.70","1,792.80",0.47K,-2.98%
6-Sep-11,"1,869.90","1,886.30","1,911.60","1,864.00",0.54K,-0.20%
2-Sep-11,"1,873.70","1,828.60","1,884.20","1,828.60",0.44K,2.61%
1-Sep-11,"1,826.00","1,825.80","1,829.50","1,814.10",0.26K,-0.14%
31-Aug-11,"1,828.50","1,830.60","1,837.90","1,811.40",0.34K,0.10%
30-Aug-11,"1,826.70","1,787.20","1,839.60","1,783.10",0.60K,2.14%
29-Aug-11,"1,788.40","1,817.90","1,817.90","1,786.70",0.04K,-0.32%
26-Aug-11,"1,794.10","1,768.50","1,829.30","1,768.50",0.27K,1.95%
25-Aug-11,"1,759.80","1,748.40","1,772.50","1,707.30",0.86K,0.32%
24-Aug-11,"1,754.10","1,833.00","1,853.10","1,753.10",0.99K,-5.61%
23-Aug-11,"1,858.30","1,909.00","1,909.30","1,824.60",0.46K,-1.61%
22-Aug-11,"1,888.70","1,868.60","1,895.00","1,858.40",1.11K,2.15%
19-Aug-11,"1,848.90","1,823.70","1,874.40","1,823.70",0.33K,1.65%
18-Aug-11,"1,818.90","1,786.50","1,828.50","1,785.50",0.87K,1.55%
17-Aug-11,"1,791.20","1,784.80","1,794.30","1,782.00",0.23K,0.49%
16-Aug-11,"1,782.40","1,769.00","1,787.30","1,761.60",0.28K,1.53%
15-Aug-11,"1,755.50","1,734.90","1,765.20","1,730.50",0.98K,0.88%
12-Aug-11,"1,740.20","1,760.60","1,764.20","1,723.80",1.17K,-0.49%
11-Aug-11,"1,748.80","1,795.10","1,813.50","1,733.00",1.50K,-1.82%
10-Aug-11,"1,781.30","1,744.00","1,795.60","1,741.30",0.97K,2.37%
9-Aug-11,"1,740.00","1,722.50","1,779.00","1,720.10",1.86K,1.74%
8-Aug-11,"1,710.20","1,679.10","1,720.00","1,678.10",1.89K,3.72%
5-Aug-11,"1,648.80","1,647.50","1,666.10","1,642.60",0.83K,-0.45%
4-Aug-11,"1,656.20","1,660.50","1,681.80","1,640.00",1.95K,-0.43%
3-Aug-11,"1,663.40","1,659.90","1,672.30","1,651.60",2.02K,1.31%
2-Aug-11,"1,641.90","1,619.30","1,660.60","1,616.80",2.44K,1.41%
1-Aug-11,"1,619.00","1,623.00","1,631.80","1,607.00",2.89K,-0.57%
29-Jul-11,"1,628.30","1,617.10","1,634.90","1,610.60",6.76K,0.92%
28-Jul-11,"1,613.40","1,614.20","1,620.60","1,602.80",70.26K,-0.10%
27-Jul-11,"1,615.00","1,619.70","1,622.50","1,617.00",0.02K,-0.10%
26-Jul-11,"1,616.60","1,609.80","1,618.50","1,609.80",0.03K,0.29%
25-Jul-11,"1,612.00","1,610.00","1,619.40","1,610.00",0.07K,0.67%
22-Jul-11,"1,601.30","1,588.50","1,606.50","1,588.50",0.01K,0.91%
21-Jul-11,"1,586.80","1,598.00","1,601.60","1,586.60",0.02K,-0.62%
20-Jul-11,"1,596.70","1,584.30","1,596.50","1,582.40",0.01K,-0.26%
19-Jul-11,"1,600.90","1,608.10","1,608.80","1,583.30",0.06K,-0.07%
18-Jul-11,"1,602.10","1,592.80","1,605.00","1,592.80",0.01K,0.77%
15-Jul-11,"1,589.80","1,582.30","1,592.20","1,582.30",0.01K,0.05%
14-Jul-11,"1,589.00","1,586.30","1,592.80","1,583.60",0.02K,0.24%
13-Jul-11,"1,585.20","1,574.00","1,585.60","1,570.80",0.03K,1.49%
12-Jul-11,"1,561.90","1,548.20","1,565.00","1,542.00",0.01K,0.85%
11-Jul-11,"1,548.80","1,550.00","1,555.20","1,543.10",0.01K,0.49%
8-Jul-11,"1,541.20","1,527.00","1,542.60","1,526.60",0.00K,0.72%
7-Jul-11,"1,530.20","1,529.10","1,533.10","1,522.70",0.06K,0.10%
6-Jul-11,"1,528.70","1,513.70","1,532.80","1,510.30",0.07K,1.08%
5-Jul-11,"1,512.30","1,490.40","1,515.00","1,490.30",0.20K,2.02%
1-Jul-11,"1,482.30","1,502.20","1,502.20","1,480.00",0.07K,-1.33%
30-Jun-11,"1,502.30","1,511.50","1,514.00","1,498.80",0.07K,-0.50%
29-Jun-11,"1,509.90","1,504.10","1,512.20","1,504.10",0.40K,0.68%
28-Jun-11,"1,499.70","1,499.90","1,505.00","1,496.10",0.17K,0.25%
27-Jun-11,"1,496.00","1,503.50","1,503.50","1,490.70",0.14K,-0.30%
24-Jun-11,"1,500.50","1,524.70","1,525.00","1,498.50",0.26K,-1.29%
23-Jun-11,"1,520.10","1,547.20","1,547.20","1,514.70",0.30K,-2.11%
22-Jun-11,"1,552.90","1,547.20","1,558.50","1,544.40",0.22K,0.45%
21-Jun-11,"1,546.00","1,540.10","1,547.50","1,540.00",0.13K,0.29%
20-Jun-11,"1,541.50","1,536.00","1,545.70","1,535.20",0.10K,0.19%
17-Jun-11,"1,538.60","1,523.00","1,541.60","1,523.00",0.07K,0.61%
16-Jun-11,"1,529.30","1,526.00","1,531.20","1,522.00",0.16K,0.24%
15-Jun-11,"1,525.60","1,525.00","1,533.40","1,515.00",0.65K,0.12%
14-Jun-11,"1,523.80","1,517.20","1,526.20","1,513.10",0.31K,0.58%
13-Jun-11,"1,515.00","1,528.10","1,533.00","1,511.30",0.85K,-0.89%
10-Jun-11,"1,528.60","1,543.70","1,543.90","1,526.40",0.63K,-0.88%
9-Jun-11,"1,542.10","1,536.10","1,548.80","1,534.40",0.29K,0.26%
8-Jun-11,"1,538.10","1,544.20","1,544.20","1,531.30",0.49K,-0.34%
7-Jun-11,"1,543.30","1,545.00","1,549.90","1,537.20",2.53K,-0.21%
6-Jun-11,"1,546.50","1,542.90","1,553.90","1,542.00",0.69K,0.31%
3-Jun-11,"1,541.70","1,534.70","1,546.30","1,525.00",1.75K,0.63%
2-Jun-11,"1,532.00","1,541.30","1,544.50","1,520.00",1.65K,-0.67%
1-Jun-11,"1,542.40","1,535.70","1,550.60","1,529.70",2.85K,0.42%
31-May-11,"1,535.90","1,536.70","1,541.10","1,532.40",6.15K,-0.03%
27-May-11,"1,536.30","1,519.40","1,538.50","1,518.40",76.72K,0.89%
26-May-11,"1,522.80","1,521.20","1,521.20","1,519.50",0.05K,-0.25%
25-May-11,"1,526.60","1,526.40","1,527.50","1,526.10",0.01K,0.22%
24-May-11,"1,523.20","1,527.10","1,527.10","1,521.90",0.00K,0.52%
23-May-11,"1,515.30","1,510.50","1,513.00","1,507.00",0.04K,0.43%
20-May-11,"1,508.80","1,499.00","1,513.30","1,488.70",0.09K,1.11%
19-May-11,"1,492.20","1,491.50","1,491.50","1,491.50",0.00K,-0.23%
18-May-11,"1,495.60","1,496.40","1,497.00","1,496.30",0.08K,1.07%
17-May-11,"1,479.80","1,489.80","1,491.80","1,473.00",0.04K,-0.71%
16-May-11,"1,490.40","1,489.30","1,494.90","1,489.30",0.01K,-0.20%
13-May-11,"1,493.40","1,503.50","1,511.30","1,490.20",0.02K,-0.88%
12-May-11,"1,506.60","1,492.10","1,502.70","1,484.80",0.01K,0.37%
11-May-11,"1,501.10","1,524.00","1,524.10","1,495.20",0.03K,-1.02%
10-May-11,"1,516.60","1,508.40","1,516.90","1,508.40",0.01K,0.91%
9-May-11,"1,502.90","1,501.50","1,512.80","1,501.30",0.04K,0.78%
6-May-11,"1,491.20","1,473.20","1,494.80","1,472.30",0.14K,0.70%
5-May-11,"1,480.90","1,514.70","1,520.70","1,471.00",0.13K,-2.24%
4-May-11,"1,514.90","1,535.00","1,539.00","1,506.20",0.27K,-1.64%
3-May-11,"1,540.10","1,542.50","1,547.00","1,527.50",0.25K,-1.07%
2-May-11,"1,556.70","1,572.90","1,576.60","1,543.10",0.20K,0.04%
29-Apr-11,"1,556.00","1,538.70","1,568.70","1,537.30",0.12K,1.65%
28-Apr-11,"1,530.80","1,528.60","1,536.00","1,526.60",0.43K,0.93%
27-Apr-11,"1,516.70","1,507.10","1,512.80","1,505.20",0.21K,0.91%
26-Apr-11,"1,503.00","1,501.50","1,506.30","1,495.00",0.22K,-0.37%
25-Apr-11,"1,508.60","1,513.30","1,518.00","1,502.80",0.23K,0.36%
21-Apr-11,"1,503.20","1,503.70","1,508.30","1,501.70",0.24K,0.33%
20-Apr-11,"1,498.30","1,494.00","1,505.30","1,494.00",0.39K,0.25%
19-Apr-11,"1,494.50","1,493.30","1,499.50","1,489.00",0.17K,0.15%
18-Apr-11,"1,492.30","1,486.30","1,497.30","1,477.50",0.65K,0.47%
15-Apr-11,"1,485.30","1,477.60","1,487.50","1,473.20",0.29K,0.92%
14-Apr-11,"1,471.70","1,456.80","1,476.00","1,452.70",0.54K,1.15%
13-Apr-11,"1,454.90","1,455.00","1,462.00","1,454.00",0.20K,0.14%
12-Apr-11,"1,452.90","1,461.80","1,467.20","1,444.40",0.35K,-0.99%
11-Apr-11,"1,467.40","1,476.00","1,476.00","1,459.70",0.38K,-0.41%
8-Apr-11,"1,473.40","1,457.60","1,475.50","1,457.50",1.41K,1.02%
7-Apr-11,"1,458.50","1,459.70","1,462.70","1,453.90",0.23K,0.05%
6-Apr-11,"1,457.70","1,456.90","1,462.30","1,452.00",0.90K,0.41%
5-Apr-11,"1,451.80","1,437.90","1,457.60","1,430.30",2.61K,1.37%
